Skew,Kurtosis,b,c,d,_RHS_
0.7,6.3,0.6652,0.068854,0.099844,2.30E-20
0.7,6.4,0.661775,0.068549,0.100801,2.85E-20
0.7,6.5,0.658382,0.06825,0.101747,2.48E-20
0.7,6.6,0.65502,0.067956,0.102683,1.74E-20
0.7,6.7,0.651689,0.067668,0.103608,1.58E-23
0.7,6.8,0.648388,0.067384,0.104524,5.04E-24
0.7,6.9,0.645115,0.067106,0.10543,1.55E-24
0.7,7,0.641871,0.066832,0.106327,6.27E-26
0.7,7.1,0.638655,0.066563,0.107214,3.14E-26
0.7,7.2,0.635466,0.066298,0.108092,1.52E-26
0.7,7.3,0.632303,0.066038,0.108962,7.16E-27
0.7,7.4,0.629166,0.065782,0.109823,3.21E-27
0.7,7.5,0.626054,0.065531,0.110675,2.93E-20
0.7,7.6,0.622966,0.065283,0.11152,5.22E-20
0.7,7.7,0.619903,0.065039,0.112356,9.07E-20
0.7,7.8,0.616864,0.064799,0.113185,1.53E-19
0.7,7.9,0.613847,0.064562,0.114006,2.50E-19
0.7,8,0.610854,0.06433,0.11482,3.93E-19
0.7,8.1,1.535176,0.153056,-0.28065,2.97E-20
0.7,8.2,1.535929,0.152229,-0.28134,3.26E-16
0.7,8.3,1.536664,0.151413,-0.28202,5.07E-15
0.7,8.4,1.537381,0.150608,-0.28269,1.99E-26
0.7,8.5,1.538081,0.149814,-0.28335,6.68E-18
0.7,8.6,-1.53876,0.149031,0.284002,1.81E-18
0.7,8.7,-1.53943,0.148259,0.284649,1.71E-16
0.7,8.8,-1.54008,0.147497,0.285289,1.88E-24
0.7,8.9,-1.54072,0.146745,0.285921,1.28E-25
0.7,9,-1.54134,0.146003,0.286547,5.72E-21
0.7,9.1,0.579289,0.061981,0.12332,3.86E-15
0.7,9.2,0.576533,0.061785,0.124055,2.06E-15
0.7,9.3,0.573796,0.061591,0.124784,1.21E-15
0.7,9.4,0.571075,0.0614,0.125508,7.82E-16
0.7,9.5,0.568371,0.061211,0.126227,5.27E-16
0.7,9.6,-0.56568,0.061025,-0.12694,9.67E-19
0.7,9.7,-0.56301,0.060841,-0.12765,2.78E-18
0.7,9.8,-0.56036,0.06066,-0.12835,1.45E-24
0.7,9.9,-0.55772,0.060481,-0.12905,6.80E-18
0.7,10,-0.5551,0.060303,-0.12974,4.93E-20
0.7,10.1,0.552487,0.060129,0.130428,3.00E-27
0.7,10.2,0.549893,0.059956,0.13111,4.73E-27
0.7,10.3,0.547314,0.059785,0.131788,8.06E-27
0.7,10.4,0.54475,0.059616,0.132461,1.26E-26
0.7,10.5,0.5422,0.05945,0.13313,2.03E-26
0.7,10.6,0.539664,0.059285,0.133794,3.24E-26
0.7,10.7,1.549892,0.134736,-0.29625,1.28E-16
0.7,10.8,1.550293,0.134143,-0.29677,2.61E-25
0.7,10.9,1.550685,0.133557,-0.29729,5.52E-17
0.7,11,1.551067,0.132977,-0.2978,5.21E-19
0.7,11.1,1.55144,0.132405,-0.29831,5.88E-17
0.7,11.2,-1.5518,0.131838,0.298817,2.52E-18
0.7,11.3,-1.55216,0.131278,0.299316,1.87E-17
0.7,11.4,-1.5525,0.130724,0.299812,1.59E-21
0.7,11.5,-1.55284,0.130177,0.300303,3.62E-19
0.7,11.6,0.515026,0.057736,0.1402,7.60E-16
0.7,11.7,0.51263,0.05759,0.140819,9.69E-30
0.7,11.8,0.510246,0.057446,0.141434,3.33E-29
0.7,11.9,0.507873,0.057303,0.142045,6.13E-29
0.7,12,0.505512,0.057162,0.142653,1.99E-28
0.7,12.1,-0.50316,0.057022,-0.14326,3.06E-18
0.7,12.2,-0.50082,0.056884,-0.14386,1.56E-23
0.7,12.3,-0.49849,0.056747,-0.14445,5.68E-20
0.7,12.4,1.555515,0.125506,-0.30454,6.86E-26
0.7,12.5,1.555775,0.125014,-0.305,3.34E-24
0.7,12.6,1.556027,0.124527,-0.30545,2.75E-26
0.7,12.7,0.489287,0.056212,0.146808,3.07E-27
0.7,12.8,0.48701,0.056082,0.147389,7.53E-25
0.7,12.9,0.484744,0.055953,0.147966,3.44E-22
0.7,13,0.482487,0.055825,0.14854,8.10E-22
0.7,13.1,0.480241,0.055699,0.149111,9.42E-27
0.7,13.2,0.478004,0.055573,0.149678,1.92E-25
0.7,13.3,0.475776,0.055449,0.150243,1.59E-22
0.7,13.4,0.473558,0.055326,0.150805,1.16E-19
0.7,13.5,0.471349,0.055204,0.151364,4.17E-23
0.7,13.6,0.469149,0.055083,0.15192,1.40E-19
0.7,13.7,0.466958,0.054964,0.152473,1.99E-24
0.7,13.8,0.464776,0.054845,0.153023,1.71E-20
0.7,13.9,0.462602,0.054728,0.15357,6.94E-21
0.7,14,0.460438,0.054611,0.154115,4.37E-20
0.7,14.1,0.458282,0.054496,0.154657,1.51E-23
0.7,14.2,0.456134,0.054381,0.155196,2.61E-15
0.7,14.3,0.453995,0.054268,0.155732,9.61E-27
0.7,14.4,0.451864,0.054156,0.156266,5.89E-26
0.7,14.5,-1.55964,0.116134,0.313373,1.99E-19
0.7,14.6,-1.55978,0.115733,0.313762,7.34E-18
0.7,14.7,-1.55991,0.115335,0.314148,1.01E-19
0.7,14.8,-1.56003,0.114941,0.314531,6.66E-17
0.7,14.9,-1.56015,0.11455,0.314912,5.20E-29
0.7,15,0.439245,0.053501,0.159416,5.37E-25
0.7,15.1,0.43717,0.053395,0.159932,4.00E-25
0.7,15.2,0.435101,0.05329,0.160446,3.01E-25
0.7,15.3,0.43304,0.053186,0.160958,2.28E-25
0.7,15.4,0.430986,0.053083,0.161467,1.08E-25
0.7,15.5,0.42894,0.052981,0.161974,7.77E-26
0.7,15.6,0.426901,0.052879,0.162479,1.40E-17
0.7,15.7,0.424869,0.052778,0.162981,2.33E-29
0.7,15.8,0.422844,0.052678,0.163481,1.30E-17
0.7,15.9,0.420826,0.052579,0.163979,3.27E-27
0.7,16,0.418814,0.052481,0.164475,4.30E-16
0.7,16.1,0.41681,0.052383,0.164968,1.29E-27
0.7,16.2,0.414812,0.052287,0.16546,9.53E-25
0.7,16.3,0.412821,0.05219,0.165949,2.02E-16
0.7,16.4,0.410836,0.052095,0.166437,1.22E-16
0.7,16.5,0.408858,0.052001,0.166922,8.29E-29
0.7,16.6,0.406886,0.051907,0.167405,4.07E-17
0.7,16.7,0.404921,0.051813,0.167886,4.18E-17
0.7,16.8,0.402962,0.051721,0.168365,2.15E-17
0.7,16.9,0.401009,0.051629,0.168842,1.92E-17
0.7,17,0.399063,0.051538,0.169318,1.67E-17
0.7,17.1,-1.56172,0.106754,0.322721,2.81E-16
0.7,17.2,-1.56175,0.106432,0.323052,3.47E-24
0.7,17.3,-1.56178,0.106112,0.323382,2.98E-23
0.7,17.4,0.391337,0.051181,0.171199,3.26E-22
0.7,17.5,0.38942,0.051093,0.171665,4.80E-22
0.7,17.6,0.387509,0.051006,0.172129,6.90E-22
0.7,17.7,0.385604,0.050919,0.172591,9.66E-22
0.7,17.8,0.383705,0.050833,0.173051,1.26E-21
0.7,17.9,0.381811,0.050748,0.173509,1.29E-18
0.7,18,0.379923,0.050663,0.173966,1.39E-29
0.7,18.1,0.37804,0.050579,0.174421,1.15E-22
0.7,18.2,0.376163,0.050496,0.174874,1.43E-16
0.7,18.3,0.374291,0.050413,0.175326,1.10E-29
0.7,18.4,0.372425,0.050331,0.175775,8.48E-21
0.7,18.5,0.370563,0.050249,0.176224,1.94E-22
0.7,18.6,0.368707,0.050168,0.17667,1.42E-23
0.7,18.7,0.366857,0.050087,0.177115,8.90E-25
0.7,18.8,-1.56175,0.101601,0.328113,1.10E-27
0.7,18.9,-1.56173,0.101318,0.328415,3.73E-24
0.7,19,-1.5617,0.101037,0.328716,5.23E-18
0.7,19.1,-1.56167,0.100758,0.329015,4.34E-28
0.7,19.2,-1.56163,0.100481,0.329313,1.69E-21
0.7,19.3,-1.5616,0.100206,0.329609,2.57E-26
0.7,19.4,-1.56156,0.099932,0.329904,5.38E-19
0.7,19.5,-1.56152,0.099661,0.330197,1.00E-24
0.7,19.6,0.350427,0.049386,0.181046,2.62E-15
0.7,19.7,0.348626,0.04931,0.181475,2.87E-29
0.7,19.8,0.346829,0.049235,0.181902,4.46E-18
0.7,19.9,0.345037,0.049161,0.182328,6.97E-18
0.7,20,0.34325,0.049087,0.182753,1.37E-17
0.8,-0.2,1.213042,0.244246,-0.10007,0.00038
0.8,-0.1,1.22247,0.261715,-0.11152,4.76E-18
0.8,0,1.136857,0.202118,-0.0638,7.11E-18
0.8,0.1,1.110231,0.186774,-0.05133,2.53E-19
0.8,0.2,1.087214,0.175041,-0.0412,1.14E-21
0.8,0.3,1.066747,0.165667,-0.03262,5.88E-18
0.8,0.4,1.048315,0.157979,-0.02518,4.21E-21
0.8,0.5,1.031563,0.151543,-0.01862,2.01E-24
0.8,0.6,1.016217,0.146062,-0.01276,4.06E-15
0.8,0.7,1.002055,0.141323,-0.00747,8.98E-16
0.8,0.8,0.988901,0.137174,-0.00264,1.38E-17
0.8,0.9,0.976612,0.1335,0.001798,1.70E-19
0.8,1,0.965072,0.130216,0.005906,1.67E-21
0.8,1.1,0.954184,0.127254,0.009733,1.50E-23
0.8,1.2,0.943871,0.124565,0.013317,4.02E-21
0.8,1.3,0.934066,0.122107,0.016688,1.09E-24
0.8,1.4,0.924714,0.119847,0.019872,4.26E-26
0.8,1.5,0.915768,0.11776,0.022891,4.46E-15
0.8,1.6,0.907189,0.115822,0.025762,5.57E-16
0.8,1.7,0.898943,0.114017,0.0285,2.49E-15
0.8,1.8,0.890999,0.112328,0.031119,1.07E-16
0.8,1.9,0.883331,0.110743,0.033629,3.39E-18
0.8,2,0.875919,0.109252,0.03604,7.56E-20
0.8,2.1,0.86874,0.107844,0.038361,1.11E-21
0.8,2.2,0.861779,0.106513,0.040599,6.13E-21
0.8,2.3,0.855019,0.10525,0.04276,1.06E-24
0.8,2.4,0.848446,0.104049,0.04485,5.36E-20
0.8,2.5,0.842048,0.102907,0.046874,1.36E-20
0.8,2.6,0.835813,0.101816,0.048836,4.78E-21
0.8,2.7,0.829732,0.100775,0.050742,4.11E-17
0.8,2.8,0.823794,0.099777,0.052594,8.30E-18
0.8,2.9,0.817993,0.098822,0.054396,1.63E-18
0.8,3,0.812319,0.097905,0.056151,3.09E-19
0.8,3.1,0.806766,0.097023,0.057861,5.70E-20
0.8,3.2,0.801329,0.096175,0.05953,1.01E-20
0.8,3.3,-1.42559,0.250259,0.220924,4.60E-21
0.8,3.4,-1.42898,0.24832,0.222616,1.22E-25
0.8,3.5,-1.43229,0.246391,0.224276,2.76E-20
0.8,3.6,-1.43552,0.244472,0.225903,1.04E-14
0.8,3.7,-1.43866,0.242566,0.227498,3.71E-26
0.8,3.8,0.770807,0.091676,0.068779,4.50E-28
0.8,3.9,0.766029,0.091009,0.070209,9.62E-28
0.8,4,0.761328,0.090363,0.071612,1.50E-27
0.8,4.1,0.756703,0.089736,0.072989,1.79E-27
0.8,4.2,0.752149,0.089127,0.07434,9.28E-27
0.8,4.3,0.747665,0.088536,0.075667,8.80E-27
0.8,4.4,0.743246,0.087961,0.07697,1.12E-14
0.8,4.5,0.738891,0.087402,0.078251,4.27E-22
0.8,4.6,0.734597,0.086858,0.079511,1.83E-24
0.8,4.7,0.730362,0.086328,0.08075,4.01E-21
0.8,4.8,0.726184,0.085811,0.081969,4.10E-18
0.8,4.9,0.722062,0.085307,0.083169,6.35E-19
0.8,5,0.717992,0.084816,0.08435,1.06E-19
0.8,5.1,0.713973,0.084337,0.085514,1.11E-17
0.8,5.2,0.710004,0.083869,0.086661,2.47E-18
0.8,5.3,0.706083,0.083411,0.087791,4.73E-19
0.8,5.4,0.702208,0.082965,0.088905,7.66E-20
0.8,5.5,0.698378,0.082528,0.090003,1.19E-20
0.8,5.6,1.485135,0.210108,-0.25271,4.69E-18
0.8,5.7,1.48699,0.208625,-0.25381,1.33E-17
0.8,5.8,1.488796,0.207164,-0.25489,5.09E-22
0.8,5.9,1.490556,0.205726,-0.25596,7.52E-18
0.8,6,1.492269,0.204309,-0.25701,3.56E-21
0.8,6.1,0.67627,0.080097,0.096296,1.75E-18
0.8,6.2,0.67272,0.079721,0.097299,4.36E-18
0.8,6.3,0.669205,0.079352,0.09829,1.25E-17
0.8,6.4,0.665725,0.07899,0.099269,4.35E-17
0.8,6.5,0.662278,0.078634,0.100237,1.85E-18
0.8,6.6,0.658864,0.078286,0.101194,2.72E-18
0.8,6.7,-1.50309,0.194986,0.263879,1.55E-20
0.8,6.8,0.652132,0.077608,0.103075,1.04E-15
0.8,6.9,0.648811,0.077279,0.104,3.04E-20
0.8,7,0.64552,0.076955,0.104916,1.33E-22
0.8,7.1,0.642258,0.076637,0.105821,1.32E-16
0.8,7.2,0.639024,0.076324,0.106717,1.78E-19
0.8,7.3,0.635818,0.076016,0.107604,2.37E-19
0.8,7.4,0.632638,0.075714,0.108482,3.13E-19
0.8,7.5,0.629485,0.075417,0.109351,4.10E-19
0.8,7.6,0.626358,0.075125,0.110211,9.35E-26
0.8,7.7,0.623255,0.074837,0.111063,4.39E-26
0.8,7.8,0.620177,0.074554,0.111907,1.59E-26
0.8,7.9,0.617123,0.074276,0.112743,6.15E-24
0.8,8,1.518729,0.180112,-0.27487,1.23E-17
0.8,8.1,1.519735,0.179083,-0.27564,1.87E-13
0.8,8.2,1.520718,0.178068,-0.2764,3.17E-24
0.8,8.3,1.521678,0.177069,-0.27714,2.76E-28
0.8,8.4,1.522614,0.176083,-0.27788,2.34E-23
0.8,8.5,1.523528,0.175111,-0.27861,2.08E-17
0.8,8.6,0.596376,0.072441,0.118385,2.43E-20
0.8,8.7,0.593497,0.072195,0.119163,9.70E-21
0.8,8.8,0.590637,0.071951,0.119935,3.51E-21
0.8,8.9,0.587797,0.071711,0.1207,1.11E-21
0.8,9,0.584977,0.071475,0.121459,7.41E-19
0.8,9.1,0.582174,0.071241,0.122211,1.47E-18
0.8,9.2,0.579391,0.071011,0.122958,2.62E-18
0.8,9.3,0.576625,0.070784,0.123698,7.14E-17
0.8,9.4,0.573878,0.07056,0.124433,1.13E-16
0.8,9.5,0.571147,0.070339,0.125162,2.01E-16
0.8,9.6,0.568434,0.070121,0.125885,3.55E-16
0.8,9.7,0.565737,0.069906,0.126603,4.01E-15
0.8,9.8,0.563057,0.069693,0.127315,4.69E-15
0.8,9.9,0.560393,0.069483,0.128022,5.38E-15
0.8,10,0.557746,0.069276,0.128724,6.06E-15
0.8,10.1,0.555113,0.069071,0.129421,8.27E-29
0.8,10.2,0.552496,0.068869,0.130113,6.57E-28
0.8,10.3,0.549895,0.068669,0.1308,2.36E-28
0.8,10.4,0.547308,0.068472,0.131482,9.24E-29
0.8,10.5,0.544736,0.068277,0.132159,2.23E-29
0.8,10.6,0.542178,0.068085,0.132831,2.05E-15
0.8,10.7,0.539634,0.067894,0.133499,2.22E-25
0.8,10.8,0.537104,0.067706,0.134163,2.10E-25
0.8,10.9,0.534588,0.06752,0.134822,1.61E-25
0.8,11,0.532086,0.067337,0.135476,1.02E-25
0.8,11.1,0.529597,0.067155,0.136126,5.23E-26
0.8,11.2,0.52712,0.066975,0.136772,1.05E-18
0.8,11.3,0.524657,0.066798,0.137414,1.46E-28
0.8,11.4,0.522206,0.066622,0.138052,1.29E-23
0.8,11.5,0.519768,0.066448,0.138685,1.32E-16
0.8,11.6,0.517342,0.066277,0.139315,3.00E-27
0.8,11.7,0.514928,0.066107,0.139941,2.06E-20
0.8,11.8,0.512527,0.065938,0.140563,2.48E-26
0.8,11.9,0.510137,0.065772,0.141181,8.55E-29
0.8,12,0.507758,0.065607,0.141795,5.93E-18
0.8,12.1,0.505391,0.065445,0.142406,6.10E-18
0.8,12.2,0.503035,0.065283,0.143013,6.26E-18
0.8,12.3,0.50069,0.065124,0.143616,6.41E-18
0.8,12.4,0.498357,0.064966,0.144216,6.56E-18
0.8,12.5,0.496034,0.06481,0.144812,2.05E-16
0.8,12.6,0.493721,0.064655,0.145405,1.95E-16
0.8,12.7,0.491419,0.064502,0.145995,4.74E-23
0.8,12.8,0.489128,0.06435,0.146581,5.60E-18
0.8,12.9,0.486847,0.0642,0.147164,7.10E-22
0.8,13,0.484575,0.064051,0.147744,2.63E-21
0.8,13.1,0.482314,0.063904,0.14832,7.23E-21
0.8,13.2,0.480063,0.063758,0.148894,1.51E-20
0.8,13.3,0.477821,0.063614,0.149464,2.01E-17
0.8,13.4,0.475588,0.063471,0.150031,4.52E-17
0.8,13.5,0.473366,0.063329,0.150595,1.67E-16
0.8,13.6,0.471152,0.063188,0.151156,5.74E-19
0.8,13.7,0.468948,0.063049,0.151715,2.65E-25
0.8,13.8,0.466752,0.062911,0.15227,5.69E-17
0.8,13.9,0.464566,0.062775,0.152822,4.54E-17
0.8,14,0.462389,0.06264,0.153372,4.97E-17
0.8,14.1,0.46022,0.062506,0.153919,1.99E-21
0.8,14.2,0.45806,0.062373,0.154463,1.38E-18
0.8,14.3,0.455908,0.062241,0.155004,3.23E-19
0.8,14.4,0.453765,0.06211,0.155543,8.17E-20
0.8,14.5,0.45163,0.061981,0.156079,2.15E-20
0.8,14.6,0.449503,0.061853,0.156612,4.85E-18
0.8,14.7,0.447385,0.061726,0.157143,6.54E-18
0.8,14.8,0.445274,0.0616,0.157671,8.15E-23
0.8,14.9,0.443172,0.061475,0.158196,3.35E-22
0.8,15,0.441077,0.061351,0.15872,5.42E-22
0.8,15.1,0.43899,0.061228,0.15924,7.87E-23
0.8,15.2,0.43691,0.061106,0.159758,1.50E-23
0.8,15.3,0.434839,0.060985,0.160274,2.04E-20
0.8,15.4,0.432774,0.060866,0.160787,3.22E-20
0.8,15.5,0.430717,0.060747,0.161299,5.04E-20
0.8,15.6,0.428667,0.060629,0.161807,7.86E-20
0.8,15.7,0.426625,0.060512,0.162314,1.22E-19
0.8,15.8,0.42459,0.060396,0.162818,1.87E-19
0.8,15.9,0.422561,0.060281,0.16332,3.09E-18
0.8,16,0.42054,0.060167,0.163819,3.33E-17
0.8,16.1,0.418526,0.060054,0.164317,6.41E-29
0.8,16.2,0.416518,0.059942,0.164812,5.57E-16
0.8,16.3,0.414517,0.059831,0.165305,6.14E-24
0.8,16.4,0.412523,0.05972,0.165796,3.77E-22
0.8,16.5,0.410536,0.05961,0.166285,5.80E-22
0.8,16.6,0.408555,0.059502,0.166771,8.85E-22
0.8,16.7,0.40658,0.059394,0.167256,1.34E-21
0.8,16.8,0.404612,0.059287,0.167739,2.02E-21
0.8,16.9,0.402651,0.05918,0.168219,1.63E-16
0.8,17,0.400695,0.059075,0.168698,1.16E-16
0.8,17.1,0.398746,0.05897,0.169175,7.60E-17
0.8,17.2,0.396803,0.058866,0.169649,4.56E-17
0.8,17.3,0.394866,0.058763,0.170122,9.19E-29
0.8,17.4,0.392935,0.058661,0.170593,9.52E-20
0.8,17.5,0.39101,0.058559,0.171062,1.69E-19
0.8,17.6,0.38909,0.058458,0.171529,2.97E-19
0.8,17.7,0.387177,0.058358,0.171994,5.12E-19
0.8,17.8,0.385269,0.058259,0.172457,8.72E-19
0.8,17.9,0.383368,0.05816,0.172919,1.86E-19
0.8,18,0.381471,0.058062,0.173379,1.13E-19
0.8,18.1,0.379581,0.057965,0.173837,6.47E-20
0.8,18.2,0.377696,0.057868,0.174293,1.31E-20
0.8,18.3,0.375816,0.057772,0.174747,1.77E-20
0.8,18.4,0.373942,0.057677,0.1752,8.08E-24
0.8,18.5,0.372073,0.057582,0.175651,7.37E-20
0.8,18.6,0.37021,0.057489,0.1761,1.26E-19
0.8,18.7,0.368352,0.057395,0.176548,1.96E-19
0.8,18.8,0.366499,0.057303,0.176994,6.25E-21
0.8,18.9,0.364651,0.057211,0.177438,2.63E-28
0.8,19,0.362809,0.057119,0.177881,6.90E-28
0.8,19.1,0.360971,0.057029,0.178322,2.98E-25
0.8,19.2,0.359139,0.056938,0.178761,1.38E-25
0.8,19.3,0.357311,0.056849,0.179199,6.51E-26
0.8,19.4,0.355489,0.05676,0.179636,1.90E-20
0.8,19.5,0.353671,0.056672,0.18007,2.72E-20
0.8,19.6,0.351858,0.056584,0.180503,3.88E-20
0.8,19.7,0.35005,0.056497,0.180935,3.72E-23
0.8,19.8,0.348247,0.05641,0.181365,5.00E-23
0.8,19.9,0.346449,0.056324,0.181794,4.63E-22
0.8,20,-0.34465,0.056239,-0.18222,3.23E-26
0.9,0.1,-1.18002,0.269287,0.093887,7.20E-05
0.9,0.2,-1.20298,0.293901,0.111914,1.87E-18
0.9,0.3,-1.21746,0.303751,0.121678,1.40E-20
0.9,0.4,1.086608,0.202681,-0.04497,1.41E-20
0.9,0.5,1.066117,0.191014,-0.03576,5.90E-15
0.9,0.6,1.047581,0.181527,-0.02783,6.56E-18
0.9,0.7,1.030678,0.173643,-0.02088,4.00E-21
0.9,0.8,1.257958,0.318406,-0.14695,5.51E-13
0.9,0.9,1.264281,0.31911,-0.15056,2.18E-26
0.9,1,1.270351,0.319455,-0.15394,2.82E-15
0.9,1.1,1.27622,0.319503,-0.15715,5.30E-15
0.9,1.2,1.281921,0.319302,-0.1602,3.12E-21
0.9,1.3,-1.28748,0.318887,0.163129,1.71E-15
0.9,1.4,-1.29292,0.318287,0.165944,6.64E-18
0.9,1.5,-1.29825,0.317524,0.168664,2.34E-17
0.9,1.6,-1.30348,0.316618,0.171299,1.30E-23
0.9,1.7,-1.30863,0.315584,0.173857,2.27E-16
0.9,1.8,0.905085,0.131055,0.025216,3.24E-18
0.9,1.9,0.89679,0.128955,0.028014,9.67E-20
0.9,2,0.888804,0.126995,0.030687,2.36E-21
0.9,2.1,0.8811,0.12516,0.033245,4.70E-23
0.9,2.2,0.873655,0.123435,0.0357,7.61E-25
0.9,2.3,0.866448,0.12181,0.03806,2.10E-14
0.9,2.4,1.342551,0.305701,-0.19015,2.09E-20
0.9,2.5,1.347125,0.304011,-0.19229,4.03E-18
0.9,2.6,1.351634,0.302271,-0.19439,3.46E-19
0.9,2.7,1.356077,0.300486,-0.19645,1.36E-25
0.9,2.8,1.360453,0.298661,-0.19848,7.29E-25
0.9,2.9,0.827329,0.11368,0.050615,1.64E-24
0.9,3,0.821381,0.112538,0.052488,2.34E-24
0.9,3.1,0.81557,0.111444,0.05431,3.43E-24
0.9,3.2,0.809888,0.110395,0.056083,5.03E-24
0.9,3.3,0.804329,0.109387,0.057811,7.35E-24
0.9,3.4,0.798885,0.108418,0.059495,3.91E-22
0.9,3.5,0.793551,0.107485,0.061139,2.40E-24
0.9,3.6,0.788321,0.106587,0.062744,1.49E-19
0.9,3.7,0.78319,0.105719,0.064313,7.03E-24
0.9,3.8,0.778153,0.104882,0.065848,6.54E-22
0.9,3.9,0.773207,0.104072,0.067349,3.62E-17
0.9,4,0.768346,0.103289,0.06882,9.66E-19
0.9,4.1,0.763567,0.10253,0.070261,2.15E-19
0.9,4.2,0.758866,0.101795,0.071673,3.18E-20
0.9,4.3,0.754241,0.101083,0.073058,2.81E-17
0.9,4.4,0.749688,0.100391,0.074418,2.12E-17
0.9,4.5,0.745204,0.099719,0.075753,1.58E-17
0.9,4.6,0.740787,0.099066,0.077063,1.17E-17
0.9,4.7,0.736433,0.098431,0.078352,2.93E-19
0.9,4.8,0.732141,0.097813,0.079618,1.99E-22
0.9,4.9,0.727908,0.097211,0.080863,1.54E-21
0.9,5,0.723733,0.096625,0.082088,1.41E-21
0.9,5.1,0.719612,0.096054,0.083294,5.59E-23
0.9,5.2,0.715545,0.095497,0.084481,1.13E-22
0.9,5.3,0.711529,0.094953,0.08565,1.07E-25
0.9,5.4,0.707563,0.094423,0.086802,8.86E-15
0.9,5.5,0.703645,0.093905,0.087936,2.26E-16
0.9,5.6,0.699773,0.093399,0.089055,4.89E-18
0.9,5.7,0.695947,0.092904,0.090158,1.88E-21
0.9,5.8,0.692164,0.09242,0.091245,6.74E-21
0.9,5.9,0.688424,0.091947,0.092318,1.06E-19
0.9,6,0.684724,0.091484,0.093377,4.33E-23
0.9,6.1,0.681065,0.091031,0.094422,4.63E-25
0.9,6.2,0.677444,0.090587,0.095454,2.50E-18
0.9,6.3,0.673861,0.090153,0.096472,1.30E-24
0.9,6.4,0.670314,0.089727,0.097478,4.10E-18
0.9,6.5,0.666803,0.089309,0.098472,4.89E-27
0.9,6.6,0.663327,0.0889,0.099454,8.67E-27
0.9,6.7,0.659884,0.088498,0.100425,1.53E-26
0.9,6.8,0.656474,0.088105,0.101384,2.67E-26
0.9,6.9,0.653096,0.087718,0.102332,4.63E-26
0.9,7,0.649749,0.087339,0.10327,5.58E-19
0.9,7.1,0.646433,0.086966,0.104198,3.08E-19
0.9,7.2,0.643146,0.0866,0.105115,3.80E-17
0.9,7.3,0.639888,0.08624,0.106023,7.41E-18
0.9,7.4,0.636658,0.085887,0.106921,2.21E-19
0.9,7.5,0.633456,0.08554,0.10781,6.84E-19
0.9,7.6,0.630281,0.085199,0.108689,2.06E-18
0.9,7.7,0.627131,0.084863,0.10956,5.58E-18
0.9,7.8,0.624008,0.084533,0.110422,1.39E-17
0.9,7.9,0.62091,0.084208,0.111276,3.21E-17
0.9,8,0.617836,0.083889,0.112121,1.75E-19
0.9,8.1,0.614786,0.083574,0.112959,6.90E-19
0.9,8.2,0.611759,0.083265,0.113788,2.80E-18
0.9,8.3,0.608756,0.08296,0.11461,7.45E-18
0.9,8.4,0.605775,0.08266,0.115425,1.54E-17
0.9,8.5,0.602816,0.082365,0.116232,2.73E-17
0.9,8.6,0.599879,0.082074,0.117031,6.13E-21
0.9,8.7,0.596962,0.081787,0.117824,2.19E-18
0.9,8.8,0.594067,0.081504,0.11861,1.10E-20
0.9,8.9,0.591191,0.081226,0.119389,1.60E-21
0.9,9,0.588336,0.080951,0.120162,2.22E-22
0.9,9.1,0.5855,0.080681,0.120928,1.70E-23
0.9,9.2,-1.5128,0.194485,0.278173,7.32E-16
0.9,9.3,-1.5138,0.193432,0.278906,6.44E-21
0.9,9.4,-1.51477,0.192393,0.279629,7.54E-18
0.9,9.5,-1.51572,0.191368,0.280343,4.15E-26
0.9,9.6,-1.51664,0.190358,0.281049,4.61E-21
0.9,9.7,-1.51755,0.18936,0.281746,1.55E-17
0.9,9.8,-1.51843,0.188376,0.282435,9.07E-19
0.9,9.9,-1.5193,0.187406,0.283116,2.49E-27
0.9,10,0.560794,0.078405,0.127551,1.09E-23
0.9,10.1,0.558134,0.078168,0.128258,1.42E-23
0.9,10.2,0.55549,0.077934,0.128961,1.85E-23
0.9,10.3,0.552861,0.077704,0.129658,2.40E-23
0.9,10.4,0.550248,0.077476,0.130351,3.11E-23
0.9,10.5,0.54765,0.077251,0.131038,5.33E-18
0.9,10.6,0.545067,0.077028,0.131721,5.15E-18
0.9,10.7,0.542498,0.076809,0.132398,2.88E-17
0.9,10.8,0.539944,0.076592,0.133072,5.61E-21
0.9,10.9,0.537404,0.076377,0.13374,9.23E-17
0.9,11,0.534878,0.076165,0.134404,1.40E-16
0.9,11.1,0.532365,0.075956,0.135063,2.98E-21
0.9,11.2,0.529866,0.075749,0.135718,6.65E-24
0.9,11.3,0.52738,0.075544,0.136369,7.60E-20
0.9,11.4,0.524908,0.075342,0.137015,1.73E-17
0.9,11.5,0.522448,0.075141,0.137657,4.67E-16
0.9,11.6,0.520001,0.074944,0.138295,4.42E-29
0.9,11.7,0.517566,0.074748,0.138929,7.55E-29
0.9,11.8,0.515143,0.074554,0.139559,1.06E-28
0.9,11.9,0.512733,0.074363,0.140185,2.10E-28
0.9,12,0.510334,0.074173,0.140808,2.78E-28
0.9,12.1,-1.53404,0.168898,0.296362,6.66E-27
0.9,12.2,-1.53455,0.168168,0.296897,5.96E-21
0.9,12.3,-1.53505,0.167446,0.297427,5.19E-21
0.9,12.4,-1.53553,0.166732,0.297953,3.30E-21
